,Y_DGS1MO,Y_DGS3MO,Y_DGS6MO,Y_DGS1,Y_DGS2,Y_DGS3,Y_DGS5,Y_DGS7,Y_DGS10,Y_DGS20,Y_DGS30
2019-09-20,0.0002807216203941176,0.0002807216203941176,0.0004893900918477494,0.0014873521072935117,0.38566204211634725,0.22122162910704501,0.0008531678524172815,0.04175318936560404,0.004520353656360245,0.013738237958832637,0.002592943797404667
2019-10-18,0.0004893900918477494,0.00016102620275609394,0.0002807216203941176,0.0004893900918477494,0.0008531678524172815,0.12689610031679235,0.004520353656360245,0.04175318936560404,0.002592943797404667,0.004520353656360245,0.0014873521072935117
2019-11-15,0.00016102620275609394,0.0002807216203941176,0.0014873521072935117,0.0002807216203941176,0.0008531678524172815,0.0002807216203941176,0.0014873521072935117,0.007880462815669913,0.002592943797404667,0.002592943797404667,0.002592943797404667
2019-12-13,9.236708571873866e-05,0.0002807216203941176,0.0004893900918477494,0.0004893900918477494,0.0008531678524172815,0.0002807216203941176,0.0014873521072935117,0.07278953843983153,0.002592943797404667,32.90344562312671,0.0014873521072935117
2020-01-10,5.2983169062837125e-05,0.0002807216203941176,0.0002807216203941176,0.002592943797404667,0.0008531678524172815,0.0002807216203941176,0.0008531678524172815,0.007880462815669913,0.002592943797404667,100.0,0.002592943797404667
2020-02-07,9.236708571873866e-05,1.7433288221999873e-05,0.0002807216203941176,0.0008531678524172815,0.0004893900918477494,0.04175318936560404,0.0014873521072935117,0.013738237958832637,0.002592943797404667,0.007880462815669913,0.0014873521072935117
2020-03-06,9.236708571873866e-05,0.0002807216203941176,0.0014873521072935117,0.004520353656360245,0.0008531678524172815,0.02395026619987486,0.002592943797404667,0.02395026619987486,0.004520353656360245,0.002592943797404667,0.0008531678524172815
2020-04-03,0.00016102620275609394,0.0004893900918477494,0.0014873521072935117,32.90344562312671,0.0008531678524172815,0.0002807216203941176,0.002592943797404667,0.004520353656360245,0.002592943797404667,0.007880462815669913,0.0008531678524172815
2020-05-01,9.236708571873866e-05,0.0002807216203941176,0.0002807216203941176,18.873918221350994,0.0004893900918477494,0.04175318936560404,0.013738237958832637,0.002592943797404667,0.004520353656360245,0.004520353656360245,0.002592943797404667
2020-05-29,5.2983169062837125e-05,0.0002807216203941176,1e-05,32.90344562312671,0.0008531678524172815,0.007880462815669913,0.002592943797404667,0.007880462815669913,0.004520353656360245,0.004520353656360245,0.004520353656360245
2020-06-26,9.236708571873866e-05,0.0008531678524172815,0.002592943797404667,0.0014873521072935117,0.0004893900918477494,0.00016102620275609394,0.013738237958832637,0.0014873521072935117,0.007880462815669913,0.004520353656360245,0.007880462815669913
2020-07-24,5.2983169062837125e-05,0.0004893900918477494,18.873918221350994,0.0014873521072935117,0.0002807216203941176,9.236708571873866e-05,57.361525104486816,0.004520353656360245,0.004520353656360245,0.004520353656360245,0.007880462815669913
2020-08-21,5.2983169062837125e-05,0.0008531678524172815,32.90344562312671,100.0,0.00016102620275609394,9.236708571873866e-05,0.007880462815669913,0.002592943797404667,0.004520353656360245,0.004520353656360245,0.004520353656360245
2020-09-18,5.2983169062837125e-05,3.039195382313195e-05,32.90344562312671,0.0014873521072935117,0.0002807216203941176,0.004520353656360245,0.004520353656360245,0.02395026619987486,0.002592943797404667,0.004520353656360245,0.0014873521072935117
2020-10-16,100.0,0.0004893900918477494,0.00016102620275609394,100.0,0.0004893900918477494,0.007880462815669913,100.0,0.0014873521072935117,0.004520353656360245,0.013738237958832637,0.004520353656360245
2020-11-13,18.873918221350994,9.236708571873866e-05,32.90344562312671,100.0,0.0004893900918477494,0.004520353656360245,100.0,0.002592943797404667,0.004520353656360245,0.002592943797404667,0.0008531678524172815
2020-12-11,0.00016102620275609394,3.039195382313195e-05,32.90344562312671,100.0,0.04175318936560404,0.07278953843983153,100.0,57.361525104486816,0.002592943797404667,0.0014873521072935117,0.0014873521072935117
2021-01-08,0.00016102620275609394,0.00016102620275609394,100.0,100.0,100.0,0.007880462815669913,32.90344562312671,0.002592943797404667,100.0,0.004520353656360245,0.0014873521072935117
2021-02-05,1e-05,5.2983169062837125e-05,57.361525104486816,100.0,57.361525104486816,0.12689610031679235,0.02395026619987486,0.02395026619987486,0.007880462815669913,0.004520353656360245,0.0014873521072935117
2021-03-05,100.0,9.236708571873866e-05,100.0,10.82636733874054,32.90344562312671,0.013738237958832637,0.07278953843983153,0.0008531678524172815,0.02395026619987486,0.0014873521072935117,0.12689610031679235
2021-04-02,100.0,0.00016102620275609394,18.873918221350994,18.873918221350994,100.0,0.02395026619987486,0.004520353656360245,0.02395026619987486,0.004520353656360245,10.82636733874054,0.002592943797404667
2021-04-30,57.361525104486816,5.2983169062837125e-05,32.90344562312671,57.361525104486816,6.2101694189156165,0.013738237958832637,0.07278953843983153,0.007880462815669913,0.002592943797404667,0.004520353656360245,0.004520353656360245
2021-05-28,2.043359717856944,57.361525104486816,2.043359717856944,57.361525104486816,10.82636733874054,2.043359717856944,0.07278953843983153,0.002592943797404667,0.002592943797404667,0.004520353656360245,0.0008531678524172815
2021-06-25,57.361525104486816,57.361525104486816,18.873918221350994,100.0,0.0002807216203941176,0.02395026619987486,0.002592943797404667,0.004520353656360245,0.013738237958832637,0.004520353656360245,0.0008531678524172815
2021-07-23,57.361525104486816,3.039195382313195e-05,3.562247890262444,57.361525104486816,0.6723357536499335,0.02395026619987486,0.04175318936560404,0.007880462815669913,0.002592943797404667,0.002592943797404667,0.0014873521072935117
2021-08-20,18.873918221350994,57.361525104486816,100.0,32.90344562312671,0.6723357536499335,0.02395026619987486,0.004520353656360245,10.82636733874054,0.0014873521072935117,0.002592943797404667,0.004520353656360245
2021-09-17,2.043359717856944,32.90344562312671,100.0,32.90344562312671,2.043359717856944,0.007880462815669913,6.2101694189156165,6.2101694189156165,0.002592943797404667,0.002592943797404667,3.562247890262444
2021-10-15,18.873918221350994,18.873918221350994,32.90344562312671,32.90344562312671,18.873918221350994,0.013738237958832637,6.2101694189156165,0.007880462815669913,0.0014873521072935117,100.0,0.004520353656360245
2021-11-12,3.562247890262444,57.361525104486816,32.90344562312671,10.82636733874054,0.38566204211634725,0.02395026619987486,0.02395026619987486,0.013738237958832637,0.007880462815669913,0.0014873521072935117,0.002592943797404667
2021-12-10,1.1721022975334818,57.361525104486816,32.90344562312671,32.90344562312671,0.12689610031679235,0.007880462815669913,0.02395026619987486,0.02395026619987486,0.007880462815669913,0.004520353656360245,0.002592943797404667
2022-01-07,100.0,32.90344562312671,100.0,0.04175318936560404,0.00016102620275609394,0.007880462815669913,0.007880462815669913,0.013738237958832637,0.0014873521072935117,0.002592943797404667,0.007880462815669913
2022-02-04,6.2101694189156165,32.90344562312671,100.0,2.043359717856944,0.0002807216203941176,0.007880462815669913,0.013738237958832637,0.07278953843983153,0.0014873521072935117,0.0014873521072935117,0.0014873521072935117
2022-03-04,3.562247890262444,18.873918221350994,18.873918221350994,10.82636733874054,0.22122162910704501,0.02395026619987486,0.12689610031679235,0.38566204211634725,0.013738237958832637,0.002592943797404667,0.007880462815669913
2022-04-01,18.873918221350994,10.82636733874054,57.361525104486816,2.043359717856944,10.82636733874054,0.04175318936560404,0.007880462815669913,0.22122162910704501,0.007880462815669913,0.004520353656360245,0.013738237958832637
2022-04-29,0.38566204211634725,18.873918221350994,18.873918221350994,10.82636733874054,0.38566204211634725,0.013738237958832637,0.04175318936560404,0.22122162910704501,0.22122162910704501,0.004520353656360245,0.002592943797404667
2022-05-27,0.22122162910704501,18.873918221350994,10.82636733874054,32.90344562312671,100.0,57.361525104486816,2.043359717856944,0.38566204211634725,100.0,0.004520353656360245,0.013738237958832637
2022-06-24,2.043359717856944,10.82636733874054,18.873918221350994,0.07278953843983153,0.12689610031679235,0.07278953843983153,3.562247890262444,0.6723357536499335,57.361525104486816,0.004520353656360245,0.004520353656360245
2022-07-22,2.043359717856944,100.0,10.82636733874054,6.2101694189156165,0.004520353656360245,0.013738237958832637,0.07278953843983153,0.6723357536499335,0.004520353656360245,0.002592943797404667,0.004520353656360245
2022-08-19,6.2101694189156165,0.002592943797404667,1.1721022975334818,3.562247890262444,0.007880462815669913,0.6723357536499335,0.07278953843983153,3.562247890262444,100.0,0.004520353656360245,0.007880462815669913
2022-09-16,0.6723357536499335,0.013738237958832637,0.002592943797404667,6.2101694189156165,10.82636733874054,0.013738237958832637,0.02395026619987486,3.562247890262444,100.0,100.0,0.004520353656360245
2022-10-14,1.1721022975334818,0.013738237958832637,0.002592943797404667,6.2101694189156165,100.0,0.0004893900918477494,0.07278953843983153,1.1721022975334818,100.0,100.0,0.004520353656360245
2022-11-11,0.22122162910704501,0.013738237958832637,0.002592943797404667,0.0008531678524172815,0.007880462815669913,0.0004893900918477494,0.013738237958832637,0.22122162910704501,10.82636733874054,0.002592943797404667,0.0008531678524172815
2022-12-09,0.38566204211634725,0.007880462815669913,0.002592943797404667,0.0014873521072935117,0.007880462815669913,0.0008531678524172815,0.007880462815669913,0.12689610031679235,0.22122162910704501,0.002592943797404667,0.0008531678524172815
2023-01-06,0.07278953843983153,0.004520353656360245,0.004520353656360245,0.6723357536499335,0.004520353656360245,0.0014873521072935117,0.007880462815669913,0.12689610031679235,0.0014873521072935117,0.007880462815669913,0.0014873521072935117
2023-02-03,0.04175318936560404,0.004520353656360245,0.004520353656360245,0.22122162910704501,0.002592943797404667,0.0004893900918477494,0.007880462815669913,0.12689610031679235,0.0004893900918477494,0.0014873521072935117,0.013738237958832637
2023-03-03,0.04175318936560404,0.004520353656360245,2.043359717856944,3.562247890262444,0.013738237958832637,0.0002807216203941176,0.0004893900918477494,0.007880462815669913,0.002592943797404667,0.007880462815669913,0.007880462815669913
2023-03-31,0.07278953843983153,0.002592943797404667,0.002592943797404667,0.0002807216203941176,0.0014873521072935117,0.0004893900918477494,0.0014873521072935117,0.02395026619987486,0.0014873521072935117,0.002592943797404667,0.013738237958832637
2023-04-28,0.38566204211634725,0.002592943797404667,0.004520353656360245,0.02395026619987486,0.002592943797404667,0.0008531678524172815,0.002592943797404667,0.004520353656360245,0.02395026619987486,0.004520353656360245,0.02395026619987486
2023-05-26,0.12689610031679235,0.0014873521072935117,0.007880462815669913,0.007880462815669913,0.002592943797404667,0.002592943797404667,0.004520353656360245,0.004520353656360245,0.002592943797404667,0.004520353656360245,0.02395026619987486
2023-06-23,0.38566204211634725,0.0014873521072935117,0.0014873521072935117,0.007880462815669913,0.002592943797404667,0.0014873521072935117,0.004520353656360245,0.004520353656360245,0.002592943797404667,0.007880462815669913,0.004520353656360245
2023-07-21,10.82636733874054,0.0008531678524172815,0.002592943797404667,0.007880462815669913,0.02395026619987486,0.002592943797404667,0.002592943797404667,0.002592943797404667,0.02395026619987486,0.013738237958832637,0.04175318936560404
2023-08-18,0.0004893900918477494,0.0008531678524172815,0.007880462815669913,0.004520353656360245,0.02395026619987486,0.0014873521072935117,0.002592943797404667,0.002592943797404667,0.007880462815669913,0.007880462815669913,0.007880462815669913
2023-09-15,0.00016102620275609394,0.002592943797404667,0.007880462815669913,0.007880462815669913,0.002592943797404667,0.0008531678524172815,0.002592943797404667,0.004520353656360245,0.004520353656360245,0.0014873521072935117,0.002592943797404667
2023-10-13,0.0008531678524172815,0.0014873521072935117,0.0008531678524172815,0.007880462815669913,0.002592943797404667,0.0014873521072935117,0.04175318936560404,0.002592943797404667,0.04175318936560404,0.12689610031679235,0.002592943797404667
2023-11-10,6.2101694189156165,0.004520353656360245,0.004520353656360245,0.007880462815669913,0.007880462815669913,0.013738237958832637,0.0014873521072935117,0.0008531678524172815,0.007880462815669913,0.004520353656360245,0.0014873521072935117
2023-12-08,2.043359717856944,0.0014873521072935117,0.007880462815669913,0.02395026619987486,0.0008531678524172815,0.02395026619987486,0.02395026619987486,0.0002807216203941176,0.013738237958832637,0.007880462815669913,0.0014873521072935117
2024-01-05,0.004520353656360245,0.002592943797404667,0.013738237958832637,0.013738237958832637,0.007880462815669913,0.02395026619987486,0.02395026619987486,0.0004893900918477494,0.02395026619987486,0.02395026619987486,0.004520353656360245
2024-02-02,0.002592943797404667,9.236708571873866e-05,0.007880462815669913,0.013738237958832637,0.0002807216203941176,0.0014873521072935117,0.007880462815669913,0.0014873521072935117,0.04175318936560404,0.02395026619987486,0.007880462815669913
2024-03-01,0.00016102620275609394,5.2983169062837125e-05,0.007880462815669913,0.007880462815669913,0.013738237958832637,0.002592943797404667,0.007880462815669913,0.002592943797404667,0.04175318936560404,0.013738237958832637,0.004520353656360245
2024-03-29,0.0004893900918477494,1e-05,0.007880462815669913,0.007880462815669913,0.002592943797404667,0.007880462815669913,0.004520353656360245,0.002592943797404667,0.004520353656360245,0.013738237958832637,0.004520353656360245
2024-04-26,0.0008531678524172815,3.039195382313195e-05,0.007880462815669913,0.004520353656360245,0.04175318936560404,0.007880462815669913,0.007880462815669913,0.002592943797404667,0.013738237958832637,0.02395026619987486,0.38566204211634725
2024-05-24,1e-05,0.12689610031679235,0.0014873521072935117,0.007880462815669913,0.007880462815669913,0.004520353656360245,0.004520353656360245,0.04175318936560404,0.12689610031679235,0.04175318936560404,0.013738237958832637
2024-06-21,1.7433288221999873e-05,0.007880462815669913,0.004520353656360245,0.004520353656360245,0.12689610031679235,0.07278953843983153,0.0008531678524172815,0.6723357536499335,0.07278953843983153,0.04175318936560404,0.002592943797404667
2024-07-19,0.0002807216203941176,5.2983169062837125e-05,0.0008531678524172815,0.007880462815669913,0.22122162910704501,0.02395026619987486,0.002592943797404667,0.38566204211634725,0.04175318936560404,0.02395026619987486,0.02395026619987486
2024-08-16,1e-05,0.002592943797404667,0.0014873521072935117,0.007880462815669913,0.38566204211634725,0.07278953843983153,0.004520353656360245,0.002592943797404667,0.004520353656360245,0.013738237958832637,0.07278953843983153
2024-09-13,0.007880462815669913,0.04175318936560404,1e-05,0.013738237958832637,0.004520353656360245,0.04175318936560404,0.0014873521072935117,0.004520353656360245,0.002592943797404667,0.013738237958832637,0.013738237958832637
2024-10-11,0.007880462815669913,1.7433288221999873e-05,0.013738237958832637,0.02395026619987486,0.12689610031679235,0.02395026619987486,0.002592943797404667,0.002592943797404667,0.07278953843983153,0.013738237958832637,0.002592943797404667
2024-11-08,1e-05,1e-05,0.0014873521072935117,0.04175318936560404,0.07278953843983153,0.02395026619987486,0.002592943797404667,0.0014873521072935117,0.002592943797404667,0.013738237958832637,0.013738237958832637
2024-12-06,0.00016102620275609394,5.2983169062837125e-05,0.013738237958832637,0.013738237958832637,0.12689610031679235,0.02395026619987486,0.002592943797404667,0.002592943797404667,0.004520353656360245,0.013738237958832637,0.013738237958832637
